FX,ex_sec,ex_cost,opt_sec,opt_cost
61549,0.05,43,1.18,13
61550,0.05,39,0.37,10
61551,0.05,36,0.16,8
61552,0.05,36,0.11,6
61553,0.05,41,0.12,7
61554,0.05,43,0.12,8
61555,0.05,44,0.09,6
61556,0.05,34,0.13,8
61557,0.05,42,0.08,6
61558,0.05,43,0.23,9
61559,0.05,40,0.08,6
61560,0.05,40,0.2,10
61561,0.05,39,0.27,12
61562,0.05,38,0.55,10
61563,0.05,40,0.16,8
61564,0.05,37,0.59,10
61565,0.05,40,0.18,8
61566,0.05,40,0.32,10
61567,0.05,39,0.32,8
61568,0.05,36,0.06,4
61569,0.05,41,0.12,10
61570,0.05,40,0.14,10
61571,0.05,35,0.12,8
61572,0.05,40,0.12,10
61573,0.05,37,0.12,8
61574,0.05,36,0.31,15
61575,0.05,33,0.23,10
61576,0.05,39,0.07,6
61577,0.05,39,0.17,10
61578,0.05,38,0.13,8
61579,0.05,37,0.13,8
61580,0.05,41,0.12,8
61581,0.05,40,0.12,8
61582,0.05,42,0.23,10
61583,0.05,37,0.09,6
61584,0.05,37,0.11,8
61585,0.05,37,0.12,8
61586,0.05,44,0.25,12
61587,0.05,35,0.28,10
61588,0.05,36,0.24,12
61589,0.05,37,0.24,10
61590,0.05,42,0.69,18
61591,0.05,41,1.08,13
61592,0.05,39,0.12,8
61593,0.05,39,0.13,8
61594,0.05,40,0.22,10
61595,0.05,38,0.3,10
61596,0.05,36,0.2,10
61597,0.05,40,0.43,10
61598,0.05,41,1.01,13
61599,0.05,43,0.12,8
61600,0.05,37,0.06,4
61601,0.05,41,0.12,8
61602,0.05,40,0.06,6
61603,0.05,40,0.13,8
61604,0.05,37,0.13,8
61605,0.05,38,0.17,8
61606,0.05,34,0.2,10
61607,0.05,41,0.3,10
61608,0.05,35,0.07,6
61609,0.05,40,0.19,10
61610,0.05,37,0.05,4
61611,0.05,43,0.08,6
61612,0.05,36,0.14,8
61613,0.05,44,0.41,10
61614,0.05,39,0.08,6
61615,0.05,44,0.1,6
61616,0.05,38,0.08,6
61617,0.05,35,0.12,8
61618,0.05,41,0.11,7
61619,0.05,37,0.09,6
61620,0.05,39,0.19,10
61621,0.05,45,0.47,10
61622,0.05,39,0.23,12
61623,0.05,36,0.19,8
61624,0.05,44,0.14,8
61625,0.05,36,0.24,9
61626,0.05,44,0.08,6
61627,0.05,44,0.08,6
61628,0.05,36,0.59,10
61629,0.05,36,0.36,10
61630,0.05,40,0.2,8
61631,0.05,42,0.4,8
61632,0.05,38,0.05,4
61633,0.05,39,0.14,8
61634,0.05,37,0.15,8
61635,0.05,43,0.17,8
61636,0.05,39,0.08,6
61637,0.05,38,0.16,8
61638,0.05,42,0.16,10
61639,0.05,37,0.27,10
61640,0.05,36,0.07,6
61641,0.05,41,0.15,10
61642,0.05,38,0.16,8
61643,0.05,41,0.27,10
61644,0.05,38,0.06,4
61645,0.05,42,0.08,6
61646,0.05,38,0.07,6
61647,0.05,39,0.1,6
61648,0.05,44,0.1,6
61649,0.05,32,0.12,8
61650,0.05,35,0.21,10
61651,0.05,41,0.57,10
61652,0.05,39,0.13,7
61653,0.05,39,0.08,6
61654,0.05,40,0.3,12
61655,0.05,40,0.21,8
61656,0.05,35,0.13,8
61657,0.05,36,0.22,9
61658,0.05,36,0.44,10
61659,0.05,41,0.52,10
61660,0.05,38,0.08,6
61661,0.05,40,0.09,6
61662,0.05,42,0.15,8
61663,0.05,44,0.3,8
61664,0.05,39,0.09,6
61665,0.05,39,0.18,10
61666,0.05,34,0.14,8
61667,0.05,40,0.58,10
61668,0.05,38,0.12,8
61669,0.05,35,0.48,10
61670,0.05,43,0.22,9
61671,0.05,43,0.37,10
61672,0.05,42,0.12,7
61673,0.05,42,0.32,12
61674,0.05,39,0.08,6
61675,0.05,39,0.17,8
61676,0.05,39,0.08,6
61677,0.05,35,0.15,8
61678,0.05,36,0.09,6
61679,0.05,40,0.33,8
61680,0.05,48,0.05,2
61681,0.05,42,0.07,6
61682,0.05,45,0.07,6
61683,0.05,46,0.06,4
61684,0.05,46,0.07,6
61685,0.05,50,0.07,4
61686,0.05,43,0.11,8
61687,0.05,42,0.1,6
61688,0.05,36,0.07,6
61689,0.05,36,0.12,8
61690,0.05,44,0.06,4
61691,0.05,46,0.1,6
61692,0.05,44,0.05,4
61693,0.05,48,0.09,6
61694,0.05,46,0.08,6
61695,0.05,50,0.05,4
61696,0.05,44,0.06,4
61697,0.05,38,0.07,6
61698,0.05,36,0.14,10
61699,0.05,36,0.14,8
61700,0.05,37,0.13,10
61701,0.05,38,0.13,8
61702,0.06,34,0.37,15
61703,0.05,43,0.23,10
61704,0.05,38,0.13,10
61705,0.05,40,0.19,10
61706,0.05,35,0.11,8
61707,0.05,38,0.14,8
61708,0.05,34,0.12,8
61709,0.05,43,0.15,8
61710,0.05,38,0.23,10
61711,0.05,36,0.09,6
61712,0.05,39,0.11,7
61713,0.05,37,0.06,4
61714,0.05,39,0.21,12
61715,0.05,39,0.07,6
61716,0.05,37,0.18,12
61717,0.05,37,0.08,6
61718,0.07,40,0.73,18
61719,0.05,44,0.26,9
61720,0.05,40,0.23,12
61721,0.05,40,0.19,8
61722,0.05,37,0.2,9
61723,0.05,36,0.15,8
61724,0.05,33,0.2,9
61725,0.05,37,0.2,8
61726,0.05,38,0.9,13
61727,0.05,44,0.09,6
61728,0.05,39,0.07,6
61729,0.05,35,0.1,8
61730,0.05,41,0.11,8
61731,0.05,38,0.14,8
61732,0.05,38,0.21,12
61733,0.05,38,0.2,10
61734,0.06,43,0.23,12
61735,0.05,37,0.41,10
61736,0.05,43,0.26,12
61737,0.05,37,0.24,12
61738,0.05,41,0.22,10
61739,0.05,39,0.27,10
61740,0.05,42,0.26,10
61741,0.06,42,0.24,10
61742,0.05,44,0.32,10
61743,0.05,36,0.15,8
61744,0.05,44,0.08,6
61745,0.05,44,0.08,6
61746,0.05,42,0.1,8
61747,0.05,43,0.09,6
61748,0.06,39,0.16,10
61749,0.05,36,0.18,8
61750,0.05,42,0.42,14
61751,0.05,40,0.16,8
61752,0.05,43,0.15,10
61753,0.05,40,0.26,10
61754,0.05,44,0.24,10
61755,0.05,42,0.16,8
61756,0.05,34,0.4,10
61757,0.05,36,0.59,9
61758,0.05,42,0.67,12
61759,0.05,42,0.35,8
61760,0.05,42,0.07,6
61761,0.05,37,0.1,8
61762,0.05,40,0.22,12
61763,0.06,39,0.21,10
61764,0.05,38,0.12,8
61765,0.05,44,0.18,8
61766,0.05,35,0.25,12
61767,0.05,39,0.24,10
61768,0.05,44,0.26,12
61769,0.05,42,0.34,12
61770,0.05,40,0.22,10
61771,0.05,42,0.3,10
61772,0.05,39,0.27,10
61773,0.05,37,0.24,10
61774,0.05,39,0.26,10
61775,0.05,37,0.12,8
61776,0.05,37,0.07,6
61777,0.05,41,0.07,6
61778,0.05,38,0.15,10
61779,0.05,36,0.18,8
61780,0.05,39,0.11,8
61781,0.05,47,0.09,6
61782,0.05,40,0.4,14
61783,0.05,33,0.18,8
61784,0.05,38,0.26,10
61785,0.05,37,0.17,10
61786,0.05,39,0.22,10
61787,0.05,37,0.48,9
61788,0.05,37,0.29,10
61789,0.05,36,0.18,8
61790,0.05,40,0.65,12
61791,0.05,42,0.26,8
61792,0.05,42,0.18,10
61793,0.05,34,0.19,10
61794,0.05,39,0.22,10
61795,0.05,38,0.22,10
61796,0.05,42,0.19,10
61797,0.05,36,0.2,10
61798,0.05,39,0.21,10
61799,0.05,38,0.61,12
61800,0.06,40,0.77,16
61801,0.06,45,0.68,16
61802,0.05,40,0.55,12
61803,0.05,39,1.73,14
61804,0.05,42,0.41,12
61805,0.05,38,1.46,14
61806,0.05,36,0.47,12
61807,0.05,42,0.21,10
61808,0.05,41,0.15,8
61809,0.05,45,0.19,7
61810,0.05,44,0.25,10
61811,0.05,44,0.25,7
61812,0.05,40,0.28,10
61813,0.05,49,0.24,7
61814,0.05,43,0.68,12
61815,0.05,40,0.25,8
61816,0.05,43,0.38,12
61817,0.05,41,0.68,12
61818,0.05,39,1.51,12
61819,0.05,41,0.8,9
61820,0.05,43,1.01,12
61821,0.05,44,0.49,9
61822,0.05,44,0.72,12
61823,0.05,41,1.62,9
61824,0.05,41,0.07,6
61825,0.05,36,0.11,8
61826,0.05,35,0.32,12
61827,0.05,37,0.19,10
61828,0.05,42,0.21,12
61829,0.05,41,0.19,10
61830,0.08,41,1.21,17
61831,0.05,39,0.67,12
61832,0.05,44,0.11,8
61833,0.05,37,0.15,8
61834,0.05,35,0.18,10
61835,0.05,42,0.27,10
61836,0.05,44,0.22,10
61837,0.05,39,0.21,10
61838,0.05,36,0.58,12
61839,0.05,40,0.1,8
61840,0.05,36,0.17,9
61841,0.05,34,0.08,6
61842,0.05,39,0.6,15
61843,0.05,40,0.16,8
61844,0.05,40,0.54,15
61845,0.05,47,0.13,8
61846,0.07,45,3.31,20
61847,0.05,41,0.42,11
61848,0.05,37,0.19,9
61849,0.05,38,0.19,8
61850,0.05,40,0.34,11
61851,0.05,37,0.28,9
61852,0.05,39,0.52,11
61853,0.05,35,0.26,9
61854,0.06,41,1.53,14
61855,0.05,39,0.15,8
61856,0.05,43,0.07,6
61857,0.05,36,0.14,8
61858,0.05,41,0.11,8
61859,0.05,41,0.35,9
61860,0.05,37,0.16,10
61861,0.05,37,0.35,10
61862,0.05,38,0.68,14
61863,0.05,38,0.79,12
61864,0.05,38,0.14,8
61865,0.05,37,0.27,9
61866,0.05,43,0.09,6
61867,0.05,36,0.19,8
61868,0.05,36,0.29,9
61869,0.05,38,0.32,10
61870,0.05,44,0.15,8
61871,0.05,42,0.21,8
61872,0.05,42,0.12,7
61873,0.05,46,0.07,6
61874,0.05,41,0.25,9
61875,0.06,39,0.17,7
61876,0.05,39,0.25,12
61877,0.05,41,0.15,8
61878,0.05,40,0.49,14
61879,0.05,41,0.51,10
61880,0.05,36,0.28,9
61881,0.05,36,0.17,8
61882,0.05,37,0.15,8
61883,0.05,37,0.08,6
61884,0.05,38,1.06,11
61885,0.05,40,0.46,10
61886,0.05,43,0.49,10
61887,0.05,47,0.34,8
61888,0.05,38,0.07,6
61889,0.05,36,0.14,8
61890,0.05,41,0.18,10
61891,0.05,39,0.36,10
61892,0.05,39,0.11,8
61893,0.05,44,0.29,9
61894,0.05,34,0.46,14
61895,0.05,38,0.73,12
61896,0.05,40,0.13,8
61897,0.05,40,0.22,9
61898,0.05,38,0.29,9
61899,0.05,40,0.43,10
61900,0.05,40,0.08,6
61901,0.05,47,0.18,8
61902,0.05,39,0.14,8
61903,0.05,37,0.18,8
61904,0.05,41,0.14,7
61905,0.05,36,0.1,6
61906,0.05,42,0.28,12
61907,0.05,36,0.15,8
61908,0.05,39,0.21,9
61909,0.05,39,0.2,7
61910,0.05,45,0.37,14
61911,0.05,41,0.65,10
61912,0.05,43,0.28,9
61913,0.05,36,0.18,8
61914,0.05,35,0.87,11
61915,0.05,44,0.71,10
61916,0.05,37,0.17,8
61917,0.05,44,0.09,6
61918,0.05,42,0.35,10
61919,0.05,37,0.32,8
61920,0.05,42,0.14,8
61921,0.05,40,0.42,10
61922,0.05,37,0.24,9
61923,0.05,38,0.41,10
61924,0.05,41,0.21,9
61925,0.05,37,0.43,10
61926,0.05,41,0.39,11
61927,0.05,38,0.67,12
61928,0.05,36,0.28,9
61929,0.05,39,0.76,11
61930,0.05,35,0.18,8
61931,0.05,37,0.76,10
61932,0.05,44,0.17,8
61933,0.05,39,0.72,10
61934,0.05,45,0.17,8
61935,0.05,38,1.16,10
61936,0.05,46,0.08,6
61937,0.05,40,0.05,4
61938,0.05,44,0.1,8
61939,0.05,46,0.08,6
61940,0.05,40,0.1,8
61941,0.05,46,0.1,6
61942,0.05,41,0.55,12
61943,0.05,48,0.29,8
61944,0.05,42,0.11,8
61945,0.05,38,0.15,8
61946,0.05,47,0.15,8
61947,0.05,50,0.13,6
61948,0.05,42,0.17,8
61949,0.05,41,0.1,6
61950,0.05,43,0.58,10
61951,0.05,49,0.09,6
61952,0.05,39,0.06,4
61953,0.05,41,0.11,10
61954,0.05,39,0.07,6
61955,0.05,39,0.12,8
61956,0.05,37,0.12,10
61957,0.05,35,0.13,8
61958,0.05,34,0.18,10
61959,0.05,36,0.17,8
61960,0.05,40,0.12,10
61961,0.05,39,0.3,15
61962,0.05,34,0.14,8
61963,0.05,42,0.26,10
61964,0.06,36,0.12,8
61965,0.05,39,0.22,10
61966,0.05,40,0.12,8
61967,0.05,41,0.09,6
61968,0.05,37,0.08,6
61969,0.05,32,0.12,8
61970,0.05,40,0.12,8
61971,0.05,38,0.14,8
61972,0.05,36,0.23,12
61973,0.05,35,0.27,10
61974,0.05,41,0.21,12
61975,0.05,40,0.29,10
61976,0.05,36,0.21,12
61977,0.06,43,0.2,12
61978,0.05,39,0.27,10
61979,0.06,40,0.32,10
61980,0.05,38,0.24,10
61981,0.05,44,0.24,10
61982,0.05,36,0.3,10
61983,0.05,38,0.15,8
61984,0.05,40,0.1,7
61985,0.05,38,0.18,12
61986,0.05,39,0.05,4
61987,0.05,41,0.07,6
61988,0.05,39,0.21,12
61989,0.05,40,0.25,9
61990,0.05,40,0.14,8
61991,0.05,40,0.18,8
61992,0.05,38,0.2,12
61993,0.05,41,0.7,18
61994,0.05,38,0.1,6
61995,0.05,45,0.21,9
61996,0.05,41,0.21,9
61997,0.05,40,1.05,13
61998,0.05,42,0.16,8
61999,0.05,35,0.1,6
62000,0.05,37,0.07,6
62001,0.05,40,0.13,8
62002,0.05,41,0.08,6
62003,0.05,33,0.08,6
62004,0.05,43,0.16,10
62005,0.05,36,0.25,10
62006,0.05,41,0.27,10
62007,0.05,39,0.19,8
62008,0.05,42,0.14,10
62009,0.05,41,0.41,14
62010,0.05,42,0.19,8
62011,0.05,44,0.15,8
62012,0.05,39,0.3,10
62013,0.05,35,0.58,12
62014,0.05,42,0.42,9
62015,0.05,36,0.31,8
62016,0.05,40,0.07,6
62017,0.05,38,0.26,12
62018,0.05,43,0.12,8
62019,0.05,37,0.19,10
62020,0.05,40,0.13,8
62021,0.05,39,0.24,10
62022,0.05,39,0.13,8
62023,0.05,40,0.25,10
62024,0.05,39,0.26,12
62025,0.06,43,0.95,17
62026,0.05,40,0.23,10
62027,0.05,42,0.8,12
62028,0.05,41,0.21,10
62029,0.05,36,0.61,12
62030,0.05,41,0.26,10
62031,0.05,38,0.11,8
62032,0.05,34,0.07,6
62033,0.05,35,0.13,8
62034,0.05,43,0.13,8
62035,0.05,37,0.24,9
62036,0.05,38,0.15,8
62037,0.05,49,0.08,6
62038,0.05,38,0.23,9
62039,0.05,36,0.16,8
62040,0.05,41,0.17,10
62041,0.05,39,0.44,14
62042,0.05,39,0.35,10
62043,0.05,40,0.65,12
62044,0.05,39,0.29,9
62045,0.05,42,0.19,8
62046,0.06,40,0.45,10
62047,0.05,45,0.18,8
62048,0.05,38,0.17,9
62049,0.05,38,0.79,15
62050,0.05,38,0.08,6
62051,0.05,43,0.14,8
62052,0.05,40,0.22,9
62053,0.05,45,0.56,11
62054,0.05,43,0.21,8
62055,0.05,42,0.39,9
62056,0.05,43,0.73,15
62057,0.05,42,3.83,20
62058,0.05,40,0.12,8
62059,0.05,41,0.5,11
62060,0.05,44,0.62,11
62061,0.07,41,1.41,14
62062,0.05,41,0.39,9
62063,0.05,40,0.18,8
62064,0.05,36,0.13,7
62065,0.05,37,0.31,9
62066,0.05,39,0.08,6
62067,0.05,37,0.19,7
62068,0.05,40,0.26,9
62069,0.05,41,0.16,8
62070,0.05,43,0.14,8
62071,0.05,42,0.09,6
62072,0.05,42,0.4,12
62073,0.06,41,0.39,14
62074,0.05,47,0.2,8
62075,0.05,41,0.59,10
62076,0.05,42,0.77,11
62077,0.05,37,0.33,10
62078,0.05,38,0.53,10
62079,0.05,43,0.33,8
62080,0.05,38,0.08,6
62081,0.05,37,0.22,12
62082,0.05,38,0.13,8
62083,0.05,45,0.3,10
62084,0.05,37,0.21,12
62085,0.05,35,0.28,10
62086,0.05,36,0.33,12
62087,0.05,39,0.3,10
62088,0.05,34,0.11,8
62089,0.05,41,0.36,12
62090,0.05,38,0.17,8
62091,0.05,37,0.29,10
62092,0.05,36,0.25,10
62093,0.05,39,0.31,10
62094,0.05,38,0.26,10
62095,0.05,35,0.14,8
62096,0.05,44,0.17,10
62097,0.05,40,0.23,10
62098,0.05,38,0.22,10
62099,0.06,39,0.24,10
62100,0.05,41,0.66,16
62101,0.05,38,0.61,12
62102,0.06,44,0.76,16
62103,0.05,41,2.28,14
62104,0.05,36,0.21,10
62105,0.05,38,0.27,10
62106,0.05,39,0.26,10
62107,0.05,43,0.82,12
62108,0.06,39,0.55,12
62109,0.05,38,0.85,12
62110,0.05,42,1.22,14
62111,0.05,42,0.26,10
62112,0.05,46,0.08,6
62113,0.05,41,0.17,10
62114,0.05,36,0.08,6
62115,0.05,39,0.14,8
62116,0.05,38,0.14,10
62117,0.05,41,0.24,10
62118,0.05,42,0.36,10
62119,0.05,42,0.43,9
62120,0.05,39,0.11,8
62121,0.06,42,0.52,14
62122,0.05,40,0.09,6
62123,0.05,48,0.16,8
62124,0.05,40,0.28,10
62125,0.05,40,0.74,12
62126,0.05,44,0.18,8
62127,0.05,41,0.25,8
62128,0.05,39,0.15,8
62129,0.05,40,0.24,10
62130,0.05,45,0.18,7
62131,0.05,45,0.24,7
62132,0.05,42,0.22,12
62133,0.05,40,1.36,12
62134,0.05,41,0.9,12
62135,0.06,43,0.5,9
62136,0.05,39,0.26,10
62137,0.05,48,0.5,12
62138,0.05,44,0.24,7
62139,0.05,41,0.29,8
62140,0.05,42,1.11,12
62141,0.05,40,1.08,12
62142,0.05,44,0.64,9
62143,0.05,42,1.91,9
62144,0.05,40,0.08,6
62145,0.05,38,0.19,10
62146,0.05,42,0.16,8
62147,0.05,35,0.27,10
62148,0.05,42,0.13,8
62149,0.05,37,0.21,9
62150,0.05,43,0.25,9
62151,0.05,38,0.34,10
62152,0.05,40,0.14,8
62153,0.05,41,0.55,14
62154,0.05,46,0.24,9
62155,0.05,40,0.94,12
62156,0.05,46,0.07,6
62157,0.05,39,0.14,8
62158,0.05,42,0.15,8
62159,0.05,43,0.17,8
62160,0.06,33,0.12,8
62161,0.05,43,0.28,9
62162,0.05,44,0.44,10
62163,0.05,44,0.43,10
62164,0.05,44,0.24,9
62165,0.05,43,0.2,8
62166,0.05,39,0.8,11
62167,0.05,38,0.61,10
62168,0.05,41,0.3,9
62169,0.05,41,0.4,11
62170,0.05,41,0.47,10
62171,0.05,38,0.85,12
62172,0.05,41,0.16,8
62173,0.05,41,0.19,8
62174,0.05,37,0.62,10
62175,0.05,44,1.02,10
62176,0.05,36,0.12,7
62177,0.06,43,0.31,12
62178,0.05,41,0.08,6
62179,0.06,37,0.19,8
62180,0.05,40,0.29,9
62181,0.05,37,0.82,11
62182,0.05,34,0.15,8
62183,0.05,43,0.66,10
62184,0.05,45,0.24,9
62185,0.06,42,0.46,14
62186,0.05,40,0.23,7
62187,0.05,47,0.75,10
62188,0.05,37,0.18,8
62189,0.05,41,0.4,10
62190,0.05,41,0.12,6
62191,0.05,42,0.29,8
62192,0.05,48,0.07,6
62193,0.05,50,0.11,8
62194,0.05,45,0.05,4
62195,0.05,44,0.08,6
62196,0.05,45,0.1,8
62197,0.05,41,0.15,8
62198,0.05,46,0.16,8
62199,0.05,47,0.1,6
62200,0.05,47,0.11,8
62201,0.05,47,0.61,12
62202,0.05,47,0.09,6
62203,0.05,37,0.3,8
62204,0.05,42,0.17,8
62205,0.05,51,0.52,10
62206,0.05,54,0.12,6
62207,0.05,47,0.1,6
62208,0.05,38,0.06,4
62209,0.05,43,0.07,6
62210,0.05,35,0.09,6
62211,0.05,47,0.05,4
62212,0.05,41,0.14,8
62213,0.05,39,0.13,8
62214,0.05,42,0.14,10
62215,0.05,43,0.09,6
62216,0.05,32,0.14,8
62217,0.05,40,0.19,10
62218,0.05,43,0.15,8
62219,0.05,43,0.08,6
62220,0.05,35,0.16,8
62221,0.05,38,0.28,10
62222,0.05,41,0.25,10
62223,0.05,38,0.08,6
62224,0.05,40,0.07,6
62225,0.05,36,0.09,6
62226,0.05,40,0.12,8
62227,0.05,39,0.08,6
62228,0.05,38,0.15,10
62229,0.05,40,0.17,8
62230,0.05,44,0.53,14
62231,0.05,42,0.19,8
62232,0.05,38,0.17,10
62233,0.05,39,0.24,10
62234,0.05,40,0.32,10
62235,0.05,39,0.19,8
62236,0.05,36,0.36,10
62237,0.05,39,0.54,9
62238,0.05,36,0.58,12
62239,0.05,43,0.36,8
62240,0.05,45,0.08,6
62241,0.06,44,0.11,8
62242,0.05,42,0.08,6
62243,0.05,39,0.08,6
62244,0.05,38,0.15,10
62245,0.05,41,0.38,10
62246,0.05,39,0.32,10
62247,0.05,40,0.18,8
62248,0.05,43,0.15,10
62249,0.05,37,0.53,14
62250,0.05,44,0.19,8
62251,0.05,38,0.16,8
62252,0.05,39,0.35,10
62253,0.05,41,0.88,12
62254,0.05,41,0.36,9
62255,0.05,44,0.41,8
62256,0.05,39,0.08,6
62257,0.05,37,0.21,7
62258,0.05,35,0.22,7
62259,0.05,44,0.05,4
62260,0.06,39,0.23,10
62261,0.05,42,0.49,9
62262,0.05,45,0.84,12
62263,0.05,46,0.17,8
62264,0.05,42,0.36,10
62265,0.05,40,0.77,12
62266,0.05,38,0.39,9
62267,0.05,42,0.19,8
62268,0.05,39,0.55,9
62269,0.06,43,2.56,11
62270,0.05,41,1.29,11
62271,0.05,44,0.09,6
62272,0.05,43,0.07,6
62273,0.05,41,0.13,8
62274,0.05,36,0.12,8
62275,0.05,41,0.08,6
62276,0.05,38,0.16,8
62277,0.05,38,0.23,9
62278,0.05,39,0.31,9
62279,0.05,37,0.15,8
62280,0.05,35,0.16,10
62281,0.05,38,0.52,14
62282,0.05,41,0.27,9
62283,0.05,39,0.14,8
62284,0.06,39,0.3,10
62285,0.05,42,0.71,12
62286,0.05,41,0.36,10
62287,0.05,33,0.21,8
62288,0.05,45,0.08,6
62289,0.05,45,0.09,6
62290,0.05,42,0.14,8
62291,0.05,38,0.09,6
62292,0.05,33,0.16,8
62293,0.05,46,0.08,6
62294,0.05,42,0.26,10
62295,0.05,43,0.1,6
62296,0.06,42,0.33,10
62297,0.05,43,0.92,12
62298,0.05,40,0.46,9
62299,0.05,41,0.14,8
62300,0.05,39,0.52,9
62301,0.05,39,0.26,8
62302,0.05,40,1.18,11
62303,0.05,50,0.35,8
62304,0.05,37,0.12,8
62305,0.05,39,0.53,11
62306,0.05,39,0.14,8
62307,0.05,40,0.2,8
62308,0.05,37,0.33,10
62309,0.05,38,0.68,12
62310,0.05,45,0.57,9
62311,0.05,44,0.57,10
62312,0.05,40,0.7,14
62313,0.06,41,2.03,16
62314,0.05,38,0.32,10
62315,0.05,41,0.36,10
62316,0.05,43,0.83,12
62317,0.05,44,1.66,14
62318,0.05,40,1.88,11
62319,0.05,38,0.65,10
62320,0.05,44,0.26,7
62321,0.05,43,0.25,8
62322,0.05,40,0.23,7
62323,0.05,48,0.08,6
62324,0.05,44,0.56,9
62325,0.05,48,0.28,8
62326,0.05,42,0.51,9
62327,0.05,48,0.09,6
62328,0.05,43,1.01,12
62329,0.05,42,0.98,12
62330,0.05,41,0.91,9
62331,0.05,40,0.53,10
62332,0.05,39,2.21,11
62333,0.05,48,0.82,10
62334,0.05,43,2.62,11
62335,0.05,38,0.45,8
62336,0.05,39,0.07,6
62337,0.05,36,0.14,8
62338,0.05,39,0.13,8
62339,0.05,37,0.08,6
62340,0.05,44,0.17,10
62341,0.05,42,0.31,9
62342,0.08,40,0.54,14
62343,0.05,40,0.13,8
62344,0.05,39,0.16,8
62345,0.05,45,0.23,9
62346,0.05,45,0.27,9
62347,0.05,36,0.17,8
62348,0.05,38,0.27,10
62349,0.05,38,0.35,10
62350,0.05,44,0.86,12
62351,0.05,44,0.16,8
62352,0.05,38,0.13,8
62353,0.05,38,0.17,8
62354,0.05,39,0.36,11
62355,0.05,40,0.16,8
62356,0.05,37,0.49,14
62357,0.05,38,0.3,10
62358,0.05,39,0.76,16
62359,0.05,46,0.27,10
62360,0.05,43,0.25,10
62361,0.05,39,0.33,9
62362,0.05,40,0.66,12
62363,0.05,38,0.71,10
62364,0.05,39,0.73,12
62365,0.05,43,1.42,11
62366,0.05,43,1.67,14
62367,0.05,44,0.78,10
62368,0.05,38,0.08,6
62369,0.05,38,0.15,8
62370,0.06,40,0.11,6
62371,0.06,40,0.11,6
62372,0.05,31,0.33,10
62373,0.05,40,0.51,9
62374,0.05,38,0.79,12
62375,0.05,39,0.19,8
62376,0.05,41,0.14,8
62377,0.05,36,0.3,10
62378,0.05,40,0.08,6
62379,0.05,42,0.09,6
62380,0.05,36,0.52,9
62381,0.05,36,0.7,11
62382,0.05,49,0.21,8
62383,0.05,40,0.49,8
62384,0.05,40,0.24,7
62385,0.05,46,0.19,7
62386,0.05,45,0.3,8
62387,0.05,45,0.1,6
62388,0.05,41,0.83,12
62389,0.05,40,0.46,9
62390,0.05,46,0.68,12
62391,0.05,44,0.56,10
62392,0.05,47,0.55,9
62393,0.05,49,0.51,9
62394,0.05,40,0.31,8
62395,0.05,46,0.1,6
62396,0.05,44,1.21,11
62397,0.05,41,1.81,11
62398,0.05,42,0.7,10
62399,0.05,47,0.27,8
62400,0.05,42,0.05,4
62401,0.05,39,0.09,6
62402,0.05,38,0.08,6
62403,0.05,47,0.09,6
62404,0.05,44,0.08,6
62405,0.05,41,0.19,8
62406,0.05,35,0.14,8
62407,0.05,45,0.18,8
62408,0.05,42,0.09,6
62409,0.05,42,0.15,8
62410,0.05,38,0.18,8
62411,0.05,41,0.18,8
62412,0.05,42,0.09,6
62413,0.05,38,0.19,8
62414,0.05,38,0.15,8
62415,0.05,43,0.11,6
62416,0.05,43,0.08,6
62417,0.05,44,0.08,6
62418,0.05,38,0.16,8
62419,0.05,39,0.34,8
62420,0.05,36,0.17,8
62421,0.05,42,0.13,6
62422,0.05,39,0.36,10
62423,0.05,42,0.42,8
62424,0.05,42,0.19,8
62425,0.05,38,0.2,8
62426,0.05,38,0.67,10
62427,0.05,42,0.9,10
62428,0.05,46,0.38,8
62429,0.05,39,0.31,8
62430,0.05,40,0.7,10
62431,0.05,33,0.51,8
62432,0.05,42,0.08,6
62433,0.05,42,0.19,8
62434,0.05,47,0.09,6
62435,0.05,42,0.33,8
62436,0.05,40,0.2,8
62437,0.05,43,0.76,10
62438,0.05,41,0.19,8
62439,0.05,40,1.23,10
62440,0.05,39,0.17,8
62441,0.05,36,0.4,10
62442,0.05,46,0.09,6
62443,0.06,42,0.29,8
62444,0.05,42,0.38,8
62445,0.05,42,0.8,10
62446,0.05,41,0.27,8
62447,0.05,45,0.39,8
62448,0.05,46,0.06,4
62449,0.05,47,0.09,6
62450,0.05,44,0.09,6
62451,0.05,45,0.07,4
62452,0.05,50,0.17,8
62453,0.05,44,0.09,6
62454,0.05,37,0.58,10
62455,0.05,48,0.09,6
62456,0.05,48,0.17,8
62457,0.05,44,0.58,10
62458,0.05,45,0.09,6
62459,0.05,47,0.12,6
62460,0.05,40,0.1,6
62461,0.05,42,0.32,8
62462,0.05,48,0.25,8
62463,0.05,52,0.13,6
62464,0.05,40,0.05,4
62465,0.05,38,0.13,10
62466,0.05,38,0.13,10
62467,0.05,40,0.14,8
62468,0.05,33,0.07,6
62469,0.05,41,0.13,8
62470,0.05,43,0.16,10
62471,0.05,40,0.14,8
62472,0.05,39,0.13,10
62473,0.05,42,0.35,15
62474,0.05,37,0.13,8
62475,0.05,41,0.3,10
62476,0.05,41,0.13,8
62477,0.05,43,0.24,10
62478,0.06,39,0.13,8
62479,0.05,44,0.08,6
