FX,ex_sec,ex_cost,opt_sec,opt_cost
35351,0.17,nan,0.06,nan
35352,0.25,nan,0.06,nan
35353,0.2,nan,0.07,nan
35354,0.08,12,0.05,8
35355,0.05,14,0.06,8
35356,0.5,nan,0.06,nan
35357,0.72,nan,0.1,nan
35358,0.19,nan,0.05,nan
35359,0.09,10,0.09,9
35360,0.24,nan,0.05,nan
35361,0.14,nan,0.08,nan
35362,0.2,nan,0.04,nan
35363,0.48,nan,0.07,nan
35364,0.11,nan,0.04,nan
35365,0.15,nan,0.05,nan
35366,0.11,nan,0.04,nan
35367,0.18,nan,0.09,nan
35368,0.42,nan,0.04,nan
35369,0.31,nan,0.04,nan
35370,0.05,14,0.04,6
35371,0.12,14,0.11,13
35372,0.09,nan,0.05,nan
35373,0.25,nan,0.04,nan
35374,0.35,nan,0.1,nan
35375,0.26,nan,0.08,nan
35376,0.06,11,0.07,9
35377,0.06,14,0.09,13
35378,0.2,nan,0.07,nan
35379,0.06,11,0.07,8
35380,0.26,nan,0.05,nan
35381,0.19,nan,0.08,nan
35382,0.13,nan,0.07,nan
35383,0.25,nan,0.08,nan
35384,0.31,nan,0.11,nan
35385,0.39,nan,0.08,nan
35386,0.07,11,0.07,8
35387,0.09,12,0.05,6
35388,0.59,nan,0.11,nan
35389,0.35,nan,0.1,nan
35390,0.16,nan,0.11,nan
35391,0.06,12,0.09,10
35392,0.08,13,0.05,11
35393,0.18,nan,0.05,nan
35394,0.19,nan,0.1,nan
35395,0.19,nan,0.05,nan
35396,0.06,12,0.06,9
35397,0.09,15,0.06,8
35398,0.11,nan,0.06,nan
35399,0.31,nan,0.11,nan
35400,0.25,nan,0.06,nan
35401,0.26,nan,0.04,nan
35402,0.15,nan,0.05,nan
35403,0.18,nan,0.04,nan
35404,0.21,nan,0.09,nan
35405,0.18,nan,0.1,nan
35406,0.25,nan,0.11,nan
35407,0.24,nan,0.07,nan
35408,0.06,14,0.05,9
35409,0.25,13,0.1,11
35410,0.03,12,0.06,8
35411,0.19,11,0.1,11
35412,0.07,14,0.07,10
35413,0.04,13,0.05,8
35414,0.11,nan,0.1,nan
35415,0.04,13,0.06,8
35416,0.24,nan,0.08,nan
35417,0.16,nan,0.09,nan
35418,0.05,13,0.05,8
35419,0.04,12,0.1,11
35420,0.43,nan,0.14,nan
35421,0.64,nan,0.14,nan
35422,0.28,nan,0.13,nan
35423,0.03,13,0.04,6
35424,0.17,nan,0.05,nan
35425,0.2,nan,0.08,nan
35426,0.18,nan,0.06,nan
35427,0.13,nan,0.04,nan
35428,0.2,nan,0.07,nan
35429,0.13,nan,0.06,nan
35430,0.14,nan,0.07,nan
35431,0.33,nan,0.11,nan
35432,0.16,nan,0.04,nan
35433,0.37,nan,0.07,nan
35434,0.3,nan,0.07,nan
35435,0.09,nan,0.08,nan
35436,0.17,nan,0.06,nan
35437,0.33,nan,0.06,nan
35438,0.25,nan,0.1,nan
35439,0.39,nan,0.12,nan
35440,0.06,14,0.14,13
35441,0.37,nan,0.1,nan
35442,0.16,nan,0.12,nan
35443,0.04,12,0.08,11
35444,0.35,nan,0.08,nan
35445,0.07,12,0.13,11
35446,0.27,nan,0.09,nan
35447,0.06,13,0.15,11
35448,0.22,nan,0.13,nan
35449,0.31,nan,0.09,nan
35450,0.07,14,0.16,11
35451,0.04,13,0.05,8
35452,0.53,nan,0.13,nan
35453,0.45,nan,0.14,nan
35454,0.29,nan,0.09,nan
35455,0.07,14,0.06,8
35456,0.03,13,0.04,6
35457,0.17,nan,0.05,nan
35458,0.16,nan,0.05,nan
35459,0.3,nan,0.08,nan
35460,0.18,nan,0.04,nan
35461,0.36,nan,0.09,nan
35462,0.12,nan,0.04,nan
35463,0.26,nan,0.12,nan
35464,0.03,14,0.02,4
35465,0.34,nan,0.07,nan
35466,0.03,15,0.02,4
35467,0.03,12,0.03,6
35468,0.39,nan,0.07,nan
35469,0.45,nan,0.11,nan
35470,0.64,nan,0.16,nan
35471,0.06,13,0.07,8
35472,0.17,nan,0.05,nan
35473,0.13,14,0.05,8
35474,0.17,nan,0.07,nan
35475,0.3,nan,0.09,nan
35476,0.15,nan,0.06,nan
35477,0.16,nan,0.07,nan
35478,0.28,nan,0.05,nan
35479,0.29,nan,0.1,nan
35480,0.05,13,0.06,8
35481,0.05,13,0.05,8
35482,0.06,12,0.05,9
35483,0.04,11,0.06,8
35484,0.44,nan,0.07,nan
35485,0.46,nan,0.1,nan
35486,0.23,nan,0.12,nan
35487,0.09,14,0.1,10
35488,0.38,nan,0.05,nan
35489,0.33,nan,0.04,nan
35490,0.35,nan,0.05,nan
35491,0.43,nan,0.11,nan
35492,0.15,nan,0.05,nan
35493,0.21,nan,0.08,nan
35494,0.11,nan,0.07,nan
35495,0.22,nan,0.17,nan
35496,0.04,14,0.03,6
35497,0.23,nan,0.06,nan
35498,0.03,12,0.06,6
35499,0.08,13,0.19,11
35500,0.29,nan,0.07,nan
35501,0.43,nan,0.07,nan
35502,0.59,nan,0.18,nan
35503,0.12,14,0.14,12
35504,0.54,nan,0.09,nan
35505,0.38,nan,0.15,nan
35506,0.47,nan,0.08,nan
35507,0.09,14,0.07,8
35508,0.24,nan,0.06,nan
35509,0.22,nan,0.11,nan
35510,0.11,nan,0.06,nan
35511,0.26,nan,0.11,nan
35512,0.06,11,0.05,8
35513,0.06,12,0.1,11
35514,0.03,14,0.1,9
35515,0.04,15,0.05,6
35516,0.58,nan,0.16,nan
35517,0.6,nan,0.1,nan
35518,0.43,nan,0.13,nan
35519,0.05,13,0.07,8
35520,0.04,11,0.05,8
35521,0.24,nan,0.06,nan
35522,0.12,nan,0.09,nan
35523,0.23,nan,0.09,nan
35524,0.24,nan,0.11,nan
35525,0.36,nan,0.07,nan
35526,0.11,nan,0.11,nan
35527,0.27,nan,0.13,nan
35528,0.04,11,0.04,6
35529,0.27,nan,0.05,nan
35530,0.03,15,0.04,6
35531,0.37,nan,0.08,nan
35532,0.03,9,0.03,6
35533,0.35,nan,0.11,nan
35534,0.05,11,0.07,8
35535,0.03,10,0.04,6
35536,0.12,13,0.13,11
35537,0.45,13,0.2,11
35538,0.16,nan,0.06,nan
35539,0.53,nan,0.12,nan
35540,0.2,nan,0.08,nan
35541,0.07,11,0.06,8
35542,0.11,nan,0.06,nan
35543,0.3,nan,0.17,nan
35544,0.03,11,0.06,8
35545,0.11,14,0.11,11
35546,0.04,13,0.06,8
35547,0.09,13,0.09,9
35548,0.04,13,0.07,9
35549,0.03,13,0.04,6
35550,0.05,11,0.1,10
35551,0.04,13,0.05,6
35552,0.17,nan,0.07,nan
35553,0.17,nan,0.06,nan
35554,0.18,nan,0.07,nan
35555,0.37,nan,0.1,nan
35556,0.08,nan,0.1,nan
35557,0.35,nan,0.1,nan
35558,0.12,nan,0.08,nan
35559,0.27,nan,0.11,nan
35560,0.26,13,0.11,13
35561,0.38,nan,0.04,nan
35562,0.07,14,0.19,11
35563,0.35,nan,0.1,nan
35564,0.39,nan,0.11,nan
35565,0.44,nan,0.1,nan
35566,0.07,15,0.17,12
35567,0.12,16,0.38,14
35568,0.05,10,0.05,8
35569,0.21,13,0.09,11
35570,0.08,13,0.05,8
35571,0.06,15,0.07,9
35572,0.36,nan,0.14,nan
35573,0.11,14,0.16,11
35574,0.1,nan,0.06,nan
35575,0.05,12,0.21,11
35576,0.04,16,0.03,6
35577,0.04,13,0.06,8
35578,0.05,15,0.05,6
35579,0.04,15,0.05,7
35580,0.11,12,0.12,10
35581,0.07,15,0.07,8
35582,0.11,14,0.08,8
35583,0.03,13,0.06,7
35584,0.06,12,0.04,6
35585,0.05,12,0.05,8
35586,0.11,nan,0.04,nan
35587,0.03,12,0.02,6
35588,0.11,nan,0.06,nan
35589,0.28,nan,0.1,nan
35590,0.09,nan,0.04,nan
35591,0.03,11,0.05,8
35592,0.27,nan,0.1,nan
35593,0.25,nan,0.13,nan
35594,0.31,nan,0.08,nan
35595,0.03,12,0.04,6
35596,0.22,nan,0.08,nan
35597,0.32,nan,0.11,nan
35598,0.22,nan,0.09,nan
35599,0.03,13,0.09,9
35600,0.26,nan,0.04,nan
35601,0.11,13,0.1,11
35602,0.16,nan,0.05,nan
35603,0.05,10,0.05,8
35604,0.2,nan,0.06,nan
35605,0.34,nan,0.08,nan
35606,0.17,nan,0.05,nan
35607,0.1,14,0.13,13
35608,0.21,nan,0.06,nan
35609,0.37,nan,0.09,nan
35610,0.41,nan,0.06,nan
35611,0.06,11,0.09,9
35612,0.22,nan,0.07,nan
35613,0.33,nan,0.15,nan
35614,0.2,nan,0.08,nan
35615,0.5,13,0.27,13
35616,0.21,nan,0.04,nan
35617,0.23,nan,0.05,nan
35618,0.16,nan,0.05,nan
35619,0.23,nan,0.06,nan
35620,0.13,nan,0.05,nan
35621,0.15,nan,0.05,nan
35622,0.12,nan,0.1,nan
35623,0.17,nan,0.05,nan
35624,0.2,nan,0.05,nan
35625,0.17,nan,0.05,nan
35626,0.33,nan,0.07,nan
35627,0.34,nan,0.06,nan
35628,0.22,nan,0.04,nan
35629,0.33,nan,0.05,nan
35630,0.25,nan,0.08,nan
35631,0.42,nan,0.1,nan
35632,0.67,nan,0.07,nan
35633,0.28,nan,0.07,nan
35634,0.2,nan,0.12,nan
35635,0.04,14,0.07,8
35636,0.21,nan,0.06,nan
35637,0.33,nan,0.12,nan
35638,0.13,nan,0.1,nan
35639,0.36,nan,0.14,nan
35640,0.27,nan,0.08,nan
35641,0.33,nan,0.09,nan
35642,0.33,nan,0.14,nan
35643,0.06,13,0.15,10
35644,0.3,nan,0.07,nan
35645,0.3,nan,0.11,nan
35646,0.28,nan,0.15,nan
35647,0.12,14,0.27,14
35648,0.19,nan,0.07,nan
35649,0.16,nan,0.05,nan
35650,0.12,nan,0.07,nan
35651,0.06,12,0.07,11
35652,0.24,nan,0.07,nan
35653,0.21,nan,0.07,nan
35654,0.12,nan,0.06,nan
35655,0.05,14,0.05,8
35656,0.1,nan,0.05,nan
35657,0.14,nan,0.04,nan
35658,0.12,nan,0.07,nan
35659,0.16,nan,0.07,nan
35660,0.18,nan,0.07,nan
35661,0.17,nan,0.09,nan
35662,0.15,nan,0.09,nan
35663,0.33,nan,0.13,nan
35664,0.06,11,0.05,8
35665,0.13,11,0.07,11
35666,0.18,nan,0.08,nan
35667,0.03,11,0.07,8
35668,0.35,nan,0.12,nan
35669,0.05,12,0.06,8
35670,0.14,nan,0.08,nan
35671,0.05,12,0.05,8
35672,0.14,nan,0.1,nan
35673,0.15,nan,0.07,nan
35674,0.21,nan,0.09,nan
35675,0.05,11,0.07,9
35676,0.18,nan,0.12,nan
35677,0.28,nan,0.15,nan
35678,0.24,nan,0.12,nan
35679,0.04,14,0.09,9
35680,0.17,nan,0.04,nan
35681,0.16,nan,0.05,nan
35682,0.18,nan,0.05,nan
35683,0.12,nan,0.06,nan
35684,0.16,nan,0.06,nan
35685,0.19,nan,0.07,nan
35686,0.11,nan,0.07,nan
35687,0.2,nan,0.09,nan
35688,0.11,nan,0.06,nan
35689,0.08,nan,0.09,nan
35690,0.18,nan,0.06,nan
35691,0.24,nan,0.07,nan
35692,0.19,nan,0.05,nan
35693,0.2,nan,0.07,nan
35694,0.2,nan,0.07,nan
35695,0.19,nan,0.13,nan
35696,0.32,nan,0.11,nan
35697,0.29,nan,0.09,nan
35698,0.13,nan,0.07,nan
35699,0.07,13,0.06,9
35700,0.32,nan,0.09,nan
35701,0.59,nan,0.15,nan
35702,0.14,nan,0.07,nan
35703,0.07,14,0.12,10
35704,0.16,nan,0.08,nan
35705,0.32,nan,0.07,nan
35706,0.26,nan,0.08,nan
35707,0.04,14,0.18,12
35708,0.21,nan,0.08,nan
35709,0.19,nan,0.13,nan
35710,0.18,nan,0.07,nan
35711,0.06,13,0.14,10
35712,0.03,14,0.05,8
35713,0.06,13,0.14,11
35714,0.17,nan,0.11,nan
35715,0.04,15,0.06,8
35716,0.15,nan,0.05,nan
35717,0.25,nan,0.08,nan
35718,0.21,nan,0.05,nan
35719,0.1,13,0.1,11
35720,0.03,14,0.02,6
35721,0.05,15,0.06,8
35722,0.03,12,0.04,6
35723,0.03,14,0.02,4
35724,0.29,nan,0.09,nan
35725,0.07,13,0.06,8
35726,0.29,nan,0.13,nan
35727,0.03,14,0.04,6
35728,0.14,nan,0.05,nan
35729,0.13,13,0.07,11
35730,0.26,nan,0.05,nan
35731,0.08,13,0.1,11
35732,0.15,nan,0.05,nan
35733,0.25,nan,0.07,nan
35734,0.21,nan,0.06,nan
35735,0.24,nan,0.13,nan
35736,0.1,13,0.06,11
35737,0.08,10,0.06,8
35738,0.35,nan,0.07,nan
35739,0.05,14,0.04,6
35740,0.31,nan,0.09,nan
35741,0.76,nan,0.17,nan
35742,0.29,nan,0.09,nan
35743,0.09,13,0.19,11
35744,0.35,nan,0.1,nan
35745,0.28,nan,0.08,nan
35746,0.3,nan,0.07,nan
35747,0.06,14,0.07,8
35748,0.17,nan,0.08,nan
35749,0.31,nan,0.07,nan
35750,0.21,nan,0.04,nan
35751,0.21,nan,0.06,nan
35752,0.04,11,0.05,8
35753,0.09,13,0.09,11
35754,0.03,11,0.09,9
35755,0.04,12,0.04,6
35756,0.39,nan,0.12,nan
35757,0.66,nan,0.22,nan
35758,0.7,nan,0.13,nan
35759,0.06,15,0.06,8
35760,0.29,nan,0.07,nan
35761,0.48,nan,0.11,nan
35762,0.26,nan,0.08,nan
35763,0.04,12,0.06,9
35764,0.25,nan,0.09,nan
35765,0.37,nan,0.09,nan
35766,0.17,nan,0.06,nan
35767,0.25,nan,0.18,nan
35768,0.12,11,0.07,8
35769,0.97,nan,0.2,nan
35770,0.56,nan,0.11,nan
35771,0.05,15,0.05,6
35772,0.33,nan,0.11,nan
35773,0.58,nan,0.15,nan
35774,0.52,nan,0.1,nan
35775,0.26,15,0.29,12
35776,0.11,12,0.08,11
35777,0.09,13,0.07,11
35778,0.16,nan,0.07,nan
35779,0.03,12,0.05,8
35780,0.31,nan,0.12,nan
35781,0.56,nan,0.1,nan
35782,0.22,nan,0.06,nan
35783,0.26,nan,0.14,nan
35784,0.04,13,0.04,8
35785,0.08,11,0.12,11
35786,0.03,13,0.06,9
35787,0.04,12,0.04,6
35788,0.04,10,0.05,8
35789,0.1,12,0.06,9
35790,0.03,14,0.09,10
35791,0.03,12,0.03,6
35792,0.07,11,0.1,11
35793,0.49,nan,0.11,nan
35794,0.28,nan,0.11,nan
35795,0.05,13,0.17,11
35796,0.25,nan,0.12,nan
35797,0.07,13,0.1,11
35798,0.18,nan,0.09,nan
35799,0.05,12,0.07,9
35800,0.03,12,0.05,8
35801,0.05,14,0.12,11
35802,0.04,11,0.06,9
35803,0.05,12,0.1,9
35804,0.11,13,0.07,9
35805,0.05,14,0.08,9
35806,0.06,13,0.19,12
35807,0.04,13,0.05,6
35808,0.19,nan,0.1,nan
35809,0.35,nan,0.11,nan
35810,0.15,nan,0.08,nan
35811,0.33,nan,0.07,nan
35812,0.21,nan,0.08,nan
35813,0.18,nan,0.08,nan
35814,0.14,nan,0.15,nan
35815,0.11,nan,0.08,nan
35816,0.18,14,0.13,13
35817,0.36,nan,0.17,nan
35818,0.1,14,0.15,13
35819,0.04,14,0.15,11
35820,0.38,nan,0.09,nan
35821,0.43,nan,0.12,nan
35822,0.15,14,0.35,14
35823,0.12,15,0.15,12
35824,0.05,14,0.06,8
35825,0.07,14,0.09,11
35826,0.18,nan,0.07,nan
35827,0.03,12,0.09,9
35828,0.28,nan,0.09,nan
35829,0.11,13,0.18,11
35830,0.18,nan,0.05,nan
35831,0.06,15,0.25,12
35832,0.04,11,0.06,8
35833,0.07,14,0.06,9
35834,0.05,13,0.07,9
35835,0.03,13,0.04,6
35836,0.07,13,0.14,10
35837,0.07,14,0.34,12
35838,0.04,12,0.14,10
35839,0.03,15,0.05,7
35840,0.04,14,0.04,6
35841,0.12,13,0.05,11
35842,0.09,nan,0.04,nan
35843,0.05,14,0.05,9
35844,0.04,14,0.02,6
35845,0.03,14,0.05,8
35846,0.11,nan,0.03,nan
35847,0.22,nan,0.09,nan
35848,0.38,nan,0.08,nan
35849,0.14,nan,0.06,nan
35850,0.27,nan,0.08,nan
35851,0.39,nan,0.1,nan
35852,0.03,14,0.02,4
35853,0.03,11,0.04,6
35854,0.13,nan,0.06,nan
35855,0.03,13,0.03,6
35856,0.06,12,0.05,11
35857,0.06,10,0.06,9
35858,0.16,nan,0.04,nan
35859,0.06,13,0.06,10
35860,0.3,nan,0.04,nan
35861,0.09,13,0.07,11
35862,0.27,nan,0.04,nan
35863,0.23,nan,0.1,nan
35864,0.15,nan,0.06,nan
35865,0.29,nan,0.09,nan
35866,0.21,nan,0.05,nan
35867,0.31,nan,0.07,nan
35868,0.04,12,0.05,8
35869,0.05,14,0.04,8
35870,0.2,nan,0.04,nan
35871,0.05,11,0.07,9
35872,0.04,13,0.05,11
35873,0.16,nan,0.06,nan
35874,0.06,12,0.05,9
35875,0.05,12,0.05,8
35876,0.12,nan,0.05,nan
35877,0.18,nan,0.07,nan
35878,0.12,nan,0.07,nan
35879,0.29,nan,0.07,nan
35880,0.28,nan,0.07,nan
35881,0.26,nan,0.06,nan
35882,0.27,nan,0.07,nan
35883,0.47,nan,0.08,nan
35884,0.19,nan,0.04,nan
35885,0.18,nan,0.04,nan
35886,0.16,nan,0.06,nan
35887,0.29,nan,0.07,nan
35888,0.05,12,0.07,9
35889,0.11,13,0.08,11
35890,0.05,12,0.06,10
35891,0.04,11,0.04,8
35892,0.06,12,0.06,8
35893,0.25,11,0.07,11
35894,0.2,nan,0.07,nan
35895,0.04,11,0.06,8
35896,0.31,nan,0.16,nan
35897,0.38,nan,0.06,nan
35898,0.18,nan,0.06,nan
35899,0.24,nan,0.13,nan
35900,0.05,10,0.05,8
35901,0.14,13,0.09,11
35902,0.22,nan,0.08,nan
35903,0.04,13,0.04,6
35904,0.2,nan,0.04,nan
35905,0.2,nan,0.04,nan
35906,0.12,nan,0.07,nan
35907,0.16,nan,0.04,nan
35908,0.25,nan,0.12,nan
35909,0.2,nan,0.06,nan
35910,0.11,nan,0.04,nan
35911,0.23,nan,0.13,nan
35912,0.17,nan,0.06,nan
35913,0.15,nan,0.06,nan
35914,0.15,nan,0.05,nan
35915,0.2,nan,0.07,nan
35916,0.03,11,0.04,6
35917,0.14,13,0.11,13
35918,0.11,nan,0.06,nan
35919,0.38,nan,0.1,nan
35920,0.04,14,0.07,9
35921,0.07,14,0.1,13
35922,0.24,nan,0.05,nan
35923,0.23,nan,0.11,nan
35924,0.26,nan,0.07,nan
35925,0.05,15,0.07,8
35926,0.12,nan,0.07,nan
35927,0.29,nan,0.09,nan
35928,0.28,nan,0.11,nan
35929,0.23,nan,0.11,nan
35930,0.2,nan,0.08,nan
35931,0.32,nan,0.11,nan
35932,0.04,12,0.05,8
35933,0.05,15,0.04,6
35934,0.16,nan,0.06,nan
35935,0.04,12,0.1,10
35936,0.15,nan,0.05,nan
35937,0.15,nan,0.05,nan
35938,0.16,nan,0.06,nan
35939,0.22,nan,0.04,nan
35940,0.18,nan,0.12,nan
35941,0.29,nan,0.06,nan
35942,0.13,nan,0.08,nan
35943,0.22,nan,0.1,nan
35944,0.2,nan,0.05,nan
35945,0.23,nan,0.11,nan
35946,0.15,nan,0.05,nan
35947,0.26,nan,0.07,nan
35948,0.14,nan,0.05,nan
35949,0.31,nan,0.06,nan
35950,0.17,nan,0.09,nan
35951,0.28,nan,0.09,nan
35952,0.25,14,0.12,13
35953,0.28,nan,0.11,nan
35954,0.15,nan,0.07,nan
35955,0.07,12,0.08,11
35956,0.26,nan,0.08,nan
35957,0.11,12,0.1,11
35958,0.25,nan,0.1,nan
35959,0.07,12,0.21,11
35960,0.46,nan,0.12,nan
35961,0.23,nan,0.1,nan
35962,0.31,nan,0.07,nan
35963,0.42,nan,0.11,nan
35964,0.09,14,0.09,11
35965,0.07,14,0.06,8
35966,0.17,nan,0.07,nan
35967,0.03,14,0.06,8
35968,0.04,13,0.04,6
35969,0.16,nan,0.04,nan
35970,0.14,nan,0.04,nan
35971,0.37,nan,0.1,nan
35972,0.39,nan,0.12,nan
35973,0.41,nan,0.13,nan
35974,0.12,nan,0.04,nan
35975,0.21,nan,0.15,nan
35976,0.03,12,0.02,4
35977,0.15,nan,0.04,nan
35978,0.35,nan,0.06,nan
35979,0.46,nan,0.15,nan
35980,0.03,11,0.02,4
35981,0.03,13,0.03,6
35982,0.27,nan,0.08,nan
35983,0.04,13,0.07,8
35984,0.24,nan,0.05,nan
35985,0.25,12,0.05,8
35986,0.2,nan,0.06,nan
35987,0.34,nan,0.1,nan
35988,0.23,nan,0.06,nan
35989,0.18,nan,0.1,nan
35990,0.16,nan,0.06,nan
35991,0.28,nan,0.17,nan
35992,0.07,13,0.05,8
35993,0.04,12,0.05,8
35994,0.23,nan,0.06,nan
35995,0.38,nan,0.12,nan
35996,0.06,13,0.07,9
35997,0.03,11,0.07,8
35998,0.17,nan,0.09,nan
35999,0.05,12,0.11,10
36000,0.05,11,0.04,8
36001,0.35,nan,0.05,nan
36002,0.3,nan,0.06,nan
36003,0.5,nan,0.09,nan
36004,0.24,nan,0.09,nan
36005,0.33,nan,0.06,nan
36006,0.12,nan,0.09,nan
36007,0.23,nan,0.13,nan
36008,0.04,14,0.04,6
36009,0.17,nan,0.06,nan
36010,0.03,13,0.03,6
36011,0.32,nan,0.11,nan
36012,0.03,13,0.03,6
36013,0.44,nan,0.1,nan
36014,0.04,13,0.07,8
36015,0.03,12,0.04,6
36016,0.07,14,0.09,11
36017,0.17,11,0.11,11
36018,0.22,nan,0.12,nan
36019,0.05,11,0.06,8
36020,0.2,nan,0.11,nan
36021,0.26,nan,0.11,nan
36022,0.14,nan,0.1,nan
36023,0.27,nan,0.12,nan
36024,0.03,13,0.07,8
36025,0.06,12,0.11,11
36026,0.06,12,0.07,9
36027,0.03,11,0.03,6
36028,0.05,14,0.06,8
36029,0.07,14,0.08,9
36030,0.08,15,0.1,10
36031,0.03,13,0.04,6
36032,0.29,nan,0.08,nan
36033,0.23,nan,0.05,nan
36034,0.18,nan,0.04,nan
36035,0.32,nan,0.09,nan
36036,0.46,nan,0.13,nan
36037,0.54,nan,0.12,nan
36038,0.1,nan,0.04,nan
36039,0.35,nan,0.12,nan
36040,0.06,14,0.03,6
36041,0.31,nan,0.06,nan
36042,0.34,nan,0.07,nan
36043,0.44,nan,0.08,nan
36044,0.04,14,0.03,6
36045,0.05,14,0.09,11
36046,0.23,nan,0.08,nan
36047,0.06,14,0.22,12
36048,0.3,nan,0.09,nan
36049,0.45,nan,0.16,nan
36050,0.2,nan,0.06,nan
36051,0.19,nan,0.08,nan
36052,0.4,nan,0.1,nan
36053,0.11,12,0.05,8
36054,0.17,nan,0.06,nan
36055,0.33,nan,0.11,nan
36056,0.06,11,0.06,8
36057,0.07,14,0.12,11
36058,0.35,nan,0.09,nan
36059,0.4,nan,0.15,nan
36060,0.04,14,0.08,9
36061,0.03,15,0.04,6
36062,0.24,nan,0.08,nan
36063,0.07,15,0.06,8
36064,0.24,nan,0.09,nan
36065,0.2,nan,0.1,nan
36066,0.16,nan,0.08,nan
36067,0.38,nan,0.12,nan
36068,0.24,nan,0.1,nan
36069,0.33,nan,0.08,nan
36070,0.12,nan,0.1,nan
36071,0.2,nan,0.1,nan
36072,0.04,14,0.14,13
36073,0.36,nan,0.08,nan
36074,0.54,nan,0.08,nan
36075,0.43,nan,0.23,nan
36076,0.09,14,0.1,11
36077,0.52,nan,0.1,nan
36078,0.19,14,0.13,12
36079,0.17,15,0.53,14
36080,0.04,15,0.06,8
36081,0.11,13,0.1,11
36082,0.2,nan,0.08,nan
36083,0.17,15,0.13,11
36084,0.05,13,0.04,8
36085,0.04,14,0.06,9
36086,0.14,nan,0.11,nan
36087,0.1,12,0.25,11
36088,0.03,12,0.04,6
36089,0.03,14,0.05,8
36090,0.03,14,0.11,10
36091,0.04,12,0.06,8
36092,0.03,14,0.04,6
36093,0.04,15,0.06,7
36094,0.07,13,0.07,8
36095,0.03,15,0.06,7
36096,0.06,13,0.04,6
36097,0.06,10,0.05,8
36098,0.13,nan,0.04,nan
36099,0.36,nan,0.13,nan
36100,0.21,nan,0.09,nan
36101,0.03,12,0.03,6
36102,0.09,nan,0.03,nan
36103,0.04,14,0.04,8
36104,0.25,nan,0.1,nan
36105,0.19,nan,0.09,nan
36106,0.16,nan,0.05,nan
36107,0.29,nan,0.11,nan
36108,0.4,nan,0.07,nan
36109,0.03,14,0.03,6
36110,0.19,nan,0.06,nan
36111,0.04,12,0.08,9
36112,0.22,nan,0.07,nan
36113,0.14,13,0.17,11
36114,0.17,nan,0.05,nan
36115,0.36,nan,0.08,nan
36116,0.26,nan,0.04,nan
36117,0.04,11,0.05,8
36118,0.17,nan,0.06,nan
36119,0.17,14,0.13,13
36120,0.29,nan,0.05,nan
36121,0.37,nan,0.14,nan
36122,0.2,nan,0.08,nan
36123,0.42,nan,0.07,nan
36124,0.27,nan,0.08,nan
36125,0.06,12,0.07,9
36126,0.22,nan,0.05,nan
36127,0.18,13,0.14,13
36128,0.39,nan,0.09,nan
36129,0.24,nan,0.07,nan
36130,0.2,nan,0.06,nan
36131,0.34,nan,0.08,nan
36132,0.15,nan,0.07,nan
36133,0.04,11,0.08,11
36134,0.1,nan,0.06,nan
36135,0.05,14,0.06,8
36136,0.24,nan,0.06,nan
36137,0.34,nan,0.07,nan
36138,0.25,nan,0.07,nan
36139,0.5,nan,0.08,nan
36140,0.19,nan,0.05,nan
36141,0.19,nan,0.06,nan
36142,0.14,nan,0.08,nan
36143,0.45,nan,0.13,nan
36144,0.16,12,0.07,8
36145,0.1,11,0.09,11
36146,0.18,nan,0.07,nan
36147,0.06,13,0.06,8
36148,0.27,nan,0.13,nan
36149,0.04,13,0.06,8
36150,0.13,nan,0.08,nan
36151,0.06,14,0.06,8
36152,0.24,nan,0.12,nan
36153,0.3,nan,0.08,nan
36154,0.3,nan,0.11,nan
36155,0.29,nan,0.14,nan
36156,0.25,nan,0.11,nan
36157,0.07,13,0.09,9
36158,0.39,nan,0.06,nan
36159,0.04,14,0.09,9
36160,0.13,nan,0.04,nan
36161,0.16,nan,0.05,nan
36162,0.14,nan,0.05,nan
36163,0.12,nan,0.05,nan
36164,0.22,nan,0.05,nan
36165,0.22,nan,0.07,nan
36166,0.13,nan,0.06,nan
36167,0.2,nan,0.07,nan
36168,0.17,nan,0.04,nan
36169,0.3,nan,0.09,nan
36170,0.16,nan,0.05,nan
36171,0.19,nan,0.06,nan
36172,0.16,nan,0.05,nan
36173,0.29,nan,0.09,nan
36174,0.14,nan,0.05,nan
36175,0.2,nan,0.05,nan
36176,0.33,nan,0.06,nan
36177,0.29,nan,0.06,nan
36178,0.23,nan,0.09,nan
36179,0.18,nan,0.06,nan
36180,0.25,nan,0.06,nan
36181,0.03,12,0.06,8
36182,0.17,nan,0.08,nan
36183,0.26,nan,0.11,nan
36184,0.14,nan,0.09,nan
36185,0.28,nan,0.09,nan
36186,0.18,nan,0.09,nan
36187,0.12,nan,0.12,nan
36188,0.16,nan,0.08,nan
36189,0.04,14,0.09,10
36190,0.12,nan,0.06,nan
36191,0.23,15,0.18,14
36192,0.14,nan,0.06,nan
36193,0.13,nan,0.05,nan
36194,0.18,nan,0.04,nan
36195,0.24,nan,0.09,nan
36196,0.16,nan,0.06,nan
36197,0.4,nan,0.05,nan
36198,0.11,nan,0.06,nan
36199,0.19,nan,0.09,nan
36200,0.19,nan,0.06,nan
36201,0.19,nan,0.04,nan
36202,0.25,nan,0.04,nan
36203,0.18,nan,0.06,nan
36204,0.22,nan,0.09,nan
36205,0.44,nan,0.07,nan
36206,0.14,nan,0.06,nan
36207,0.26,nan,0.1,nan
